time,x_coor,y_coor,z_coor
1713544299171,0.768538773059845,3.1459810733795166,8.975862503051758
1713544299172,0.9050082564353943,3.0382418632507324,9.026140213012695
1713544299250,0.8882488012313843,2.8107926845550537,9.272743225097656
1713544299251,0.7852981686592102,2.715024709701538,9.48343276977539
1713544299332,0.6727706789970398,2.7988216876983643,9.512163162231445
1713544299333,0.6536170840263367,2.892195701599121,9.469067573547363
1713544299417,0.6655880808830261,2.9161376953125,9.485827445983887
1713544299418,0.6751648783683777,2.920926094055176,9.428366661071777
1713544299491,0.6775590777397156,2.896984100341797,9.406818389892578
1713544299493,0.6655880808830261,2.8131868839263916,9.497797966003418
1713544299568,0.6823474764823914,2.782062292098999,9.555258750915527
1713544299569,0.7326257228851318,2.8443117141723633,9.387664794921875
1713544299631,0.7374141216278076,2.9041666984558105,9.311050415039062
1713544299650,0.6919242739677429,2.9065608978271484,9.361329078674316
1713544299696,0.6272808313369751,2.875436305999756,9.526528358459473
1713544299755,0.5506663918495178,2.7892448902130127,9.624691009521484
1713544299776,0.5770025849342346,2.7293899059295654,9.550470352172852
1713544299820,0.6057330369949341,2.7988216876983643,9.514557838439941
1713544299880,0.667982280254364,2.892195701599121,9.459490776062012
1713544299898,0.7038952708244324,2.935291290283203,9.38048267364502
1713544299946,0.6919242739677429,2.849100112915039,9.394847869873047
1713544299969,0.6871358752250671,2.8203697204589844,9.442731857299805
1713544300010,0.6536170840263367,2.8179752826690674,9.469067573547363
1713544300067,0.6368576288223267,2.7892448902130127,9.495404243469238
1713544300111,0.6584054827690125,2.832340717315674,9.48343276977539
1713544300149,0.6655880808830261,2.849100112915039,9.457097053527832
1713544300176,0.6847416758537292,2.8562827110290527,9.490615844726562
1713544300217,0.6751648783683777,2.894589900970459,9.466673851013184
1713544300275,0.7015010714530945,2.896984100341797,9.378087997436523
1713544300293,0.7038952708244324,2.8850131034851074,9.361329078674316
1713544300335,0.6871358752250671,2.8419175148010254,9.48343276977539
1713544300394,0.6344634294509888,2.832340717315674,9.5624418258667
1713544300412,0.6512228846549988,2.8586769104003906,9.497797966003418
1713544300454,0.689530074596405,2.87064790725708,9.466673851013184
1713544300506,0.7374141216278076,2.889801502227783,9.35893440246582
1713544300529,0.730231523513794,2.8802247047424316,9.35654067993164
1713544300568,0.7254431247711182,2.8610711097717285,9.368511199951172
1713544300623,0.6775590777397156,2.829946517944336,9.433155059814453
1713544300680,0.6631938815116882,2.853888511657715,9.536105155944824
1713544300697,0.6129156351089478,2.873042106628418,9.493009567260742
1713544300738,0.6009446382522583,2.911349296569824,9.509769439697266
1713544300795,0.5889736413955688,2.894589900970459,9.543288230895996
1713544300811,0.6584054827690125,2.851494312286377,9.466673851013184
1713544300850,0.7182605266571045,2.82515811920166,9.39245319366455
1713544300906,0.7398083209991455,2.846705913543701,9.35654067993164
1713544300957,0.7158663272857666,2.8826189041137695,9.406818389892578
1713544300980,0.6512228846549988,2.8802247047424316,9.433155059814453
1713544301023,0.6057330369949341,2.8562827110290527,9.567230224609375
1713544301076,0.6320692300796509,2.8562827110290527,9.514557838439941
1713544301093,0.667982280254364,2.8802247047424316,9.442731857299805
1713544301142,0.6703764796257019,2.87064790725708,9.39245319366455
1713544301196,0.7038952708244324,2.9089550971984863,9.440337181091309
1713544301212,0.6703764796257019,2.894589900970459,9.41400146484375
1713544301251,0.6392518281936646,2.8586769104003906,9.466673851013184
1713544301303,0.629675030708313,2.8155810832977295,9.488221168518066
1713544301357,0.6775590777397156,2.829946517944336,9.459490776062012
1713544301373,0.6751648783683777,2.8658595085144043,9.428366661071777
1713544301412,0.6847416758537292,2.9089550971984863,9.437943458557129
1713544301470,0.646434485912323,2.918531894683838,9.469067573547363
1713544301486,0.6655880808830261,2.894589900970459,9.459490776062012
1713544301536,0.6631938815116882,2.8179752826690674,9.466673851013184
1713544301574,0.6967126727104187,2.7964274883270264,9.435548782348633
1713544301623,0.6775590777397156,2.8419175148010254,9.433155059814453
1713544301670,0.6607996821403503,2.9041666984558105,9.421183586120605
1713544301690,0.6440402865409851,2.9233202934265137,9.50498104095459
1713544301733,0.6440402865409851,2.9017724990844727,9.516951560974121
1713544301777,0.6871358752250671,2.8802247047424316,9.473855972290039
1713544301830,0.7206547260284424,2.87064790725708,9.35654067993164
1713544301846,0.730231523513794,2.8395233154296875,9.361329078674316
1713544301893,0.6823474764823914,2.7988216876983643,9.485827445983887
1713544301931,0.629675030708313,2.868253707885742,9.555258750915527
1713544301987,0.6488286852836609,2.937685489654541,9.481039047241211
1713544302009,0.6751648783683777,2.9328970909118652,9.370905876159668
1713544302067,0.6799532771110535,2.8227639198303223,9.428366661071777
1713544302088,0.6823474764823914,2.7964274883270264,9.50737476348877
1713544302127,0.6727706789970398,2.8347349166870117,9.464279174804688
1713544302183,0.6799532771110535,2.8993782997131348,9.394847869873047
1713544302234,0.6703764796257019,2.8658595085144043,9.464279174804688
1713544302250,0.6488286852836609,2.8395233154296875,9.524134635925293
1713544302297,0.6512228846549988,2.8443117141723633,9.464279174804688
1713544302329,0.6799532771110535,2.8802247047424316,9.423578262329102
1713544302380,0.6584054827690125,2.8634653091430664,9.38048267364502
1713544302434,0.629675030708313,2.8347349166870117,9.581595420837402
1713544302449,0.6584054827690125,2.7485435009002686,9.548076629638672
1713544302498,0.6416460275650024,2.535459518432617,9.440337181091309
1713544302538,0.7015010714530945,2.5043349266052246,9.603142738342285
1713544302591,0.7876923680305481,2.7269957065582275,9.435548782348633
1713544302606,0.8212111592292786,3.026270866394043,9.26795482635498
1713544302648,0.6727706789970398,3.1747114658355713,9.406818389892578
